art_id	thread_id	User1	User2	length
1038280	9	Vsmith	167.95.1.164	3
1038280	67	Andrewjlockley	KimDabelsteinPetersen	3
1038280	161	Arthur Rubin	97.87.29.188	3
327311	582	Edbanky	Guettarda	3
327311	582	Edbanky	William M. Connolley	3
327311	592	Osbojos	Raymond arritt	3
327311	618	Ed Poor	DMorpheus	3
327311	618	Ed Poor	DMorpheus	3
327311	667	William M. Connolley	90.8.162.59	3
327311	835	Leladax	Oren0	3
327311	883	Sirwells	195.27.12.230	4
327311	905	Merzul	The Founders Intent	4
327311	960	Sirwells	Nethgirb	3
327311	960	Sirwells	KimDabelsteinPetersen	9
327311	960	Sirwells	KimDabelsteinPetersen	9
327311	960	Sirwells	KimDabelsteinPetersen	3
327311	1054	Lexlex	Raul654	3
327311	1054	Lexlex	Raul654	3
327311	1116	Dragons flight	Stephan Schulz	3
327311	1116	Atmoz	Stephan Schulz	3
327311	1158	Oren0	Short Brigade Harvester Boris	5
327311	1175	Jaymax	Gmb92	3
327311	1239	Oren0	Short Brigade Harvester Boris	3
327311	1253	Adi	Short Brigade Harvester Boris	3
327311	1310	Stephan Schulz	Phase Theory	5
327311	1373	212.200.205.163	Jaymax	5
327311	1373	212.200.205.163	Jaymax	5
327311	1409	Blue Tie	ZuluPapa5	3
327311	1583	CurtisSwain	GoRight	3
327311	1643	KimDabelsteinPetersen	Gavin.collins	3
327311	1643	KimDabelsteinPetersen	Gavin.collins	4
327311	1643	Gavin.collins	Dmcq	3
327311	1643	Gavin.collins	Jaymax	6
327311	1643	KimDabelsteinPetersen	Gavin.collins	4
327311	1713	Dmcq	ZuluPapa5	3
327311	1713	Dmcq	CurtisSwain	3
327311	1827	Dmcq	Stephan Schulz	3
327311	1857	ZuluPapa5	Dmcq	3
327311	1857	ZuluPapa5	Dmcq	4
327311	1857	Dmcq	ZuluPapa5	4
327311	1907	MikeR613	KimDabelsteinPetersen	3
327311	1907	Dmcq	Tony Sidaway	3
327311	1942	Dmcq	209.255.78.138	3
327311	2125	Hans Adler	J. Johnson	3
327311	2137	67.176.220.219	Stephan Schulz	3
327311	2137	67.176.220.219	William M. Connolley	3
327311	2288	Hans Adler	Dmcq	3
327311	2288	Arthur Rubin	Dmcq	3
327311	2288	Arthur Rubin	Jaymax	3
327311	2302	Nigelj	Arthur Rubin	4
327311	2453	J. Johnson	209.255.78.138	3
327311	2453	Dmcq	99.181.150.243	3
327311	2487	J. Johnson	Dmcq	3
327311	2513	Vsmith	Dmcq	3
327311	2625	NewsAndEventsGuy	MastCell	3
327311	2625	NewsAndEventsGuy	98.135.45.17	7
327311	2712	Mik1984	William M. Connolley	3
327311	2712	Dmcq	Mik1984	4
327311	2798	NewsAndEventsGuy	Itsmejudith	3
327311	2798	William M. Connolley	Dmcq	4
327311	2813	Dmcq	William M. Connolley	3
327311	2813	Yopienso	William M. Connolley	3
327311	2813	Yopienso	NewsAndEventsGuy	4
327311	2813	DLH	TouchPoints	3
327311	2813	DLH	TouchPoints	3
327311	2839	J. Johnson	Yopienso	3
327311	2867	NewsAndEventsGuy	Nigelj	3
327311	2867	NewsAndEventsGuy	Nigelj	3
327311	2867	NewsAndEventsGuy	Nigelj	3
327311	2867	NewsAndEventsGuy	Nigelj	3
327311	2867	NewsAndEventsGuy	-1	3
327311	2907	Diego Moya	RobinGrant	3
327311	2985	Readin	Airborne84	3
327311	2985	Readin	Airborne84	3
327311	2985	Readin	Airborne84	3
327311	2985	Readin	J. Johnson	3
327311	3012	Nigelj	NewsAndEventsGuy	3
327311	3026	Arthur Rubin	William M. Connolley	6
327311	3099	J. Johnson	Readin	3
327311	3099	Readin	TippyGoomba	3
327311	3099	Readin	TippyGoomba	3
327311	3099	Readin	TippyGoomba	4
327311	3099	J. Johnson	Stephan Schulz	3
327311	3123	J. Johnson	NewsAndEventsGuy	3
327311	3123	NewsAndEventsGuy	72.80.196.141	3
327311	3198	72.80.200.132	Dave souza	3
327311	3233	Arzel	William M. Connolley	3
327311	3250	Enescot	KimDabelsteinPetersen	3
327311	3250	72.80.203.156	William M. Connolley	4
327311	3250	Enescot	NewsAndEventsGuy	3
327311	3250	Enescot	NewsAndEventsGuy	4
327311	3250	NewsAndEventsGuy	Diego Moya	3
327311	3425	Nigelj	Enescot	3
327311	3425	Nigelj	Enescot	3
327311	3471	TippyGoomba	Nigelj	3
327311	3516	NewsAndEventsGuy	IRWolfie-	3
327311	3576	Dmcq	TaalVerbeteraar	3
327311	3592	MikeR613	NewsAndEventsGuy	3
327311	3592	MikeR613	-1	6
25438872	3624	The Wookieepedian	Nigelj	3
25438872	3635	KimDabelsteinPetersen	GoRight	4
25438872	3635	KimDabelsteinPetersen	GoRight	4
25438872	3635	KimDabelsteinPetersen	GoRight	5
25438872	3635	KimDabelsteinPetersen	GoRight	5
25438872	3678	GoRight	KimDabelsteinPetersen	3
25438872	3678	GoRight	KimDabelsteinPetersen	3
25438872	3705	ChyranandChloe	Ling.Nut	3
25438872	3736	Alan Liefting	Short Brigade Harvester Boris	3
25438872	3751	Alan Liefting	ChyranandChloe	4
25438872	3811	Arthur Rubin	99.181.140.200	3
25438872	3852	Arthur Rubin	98.135.8.112	3
12474403	3980	Benhocking	Anastrophe.	3
12474403	3988	Zoomwsu	Benhocking	4
12474403	4001	Benhocking	Iceage77	3
12474403	4092	Childhoodsend	Raul654	3
12474403	4168	Revolutionaryluddite	Benzocane	3
12474403	4168	Revolutionaryluddite	Benzocane	3
12474403	4168	Revolutionaryluddite	Benzocane	3
12474403	4168	Revolutionaryluddite	Benzocane	3
12474403	4168	Revolutionaryluddite	Benzocane	3
12474403	4195	Benzocane	Benhocking	7
12474403	4230	Revolutionaryluddite	KimDabelsteinPetersen	3
12474403	4248	Benhocking	Childhoodsend	3
12474403	4248	Benhocking	Childhoodsend	3
12474403	4248	Benhocking	Childhoodsend	3
12474403	4257	Revolutionaryluddite	Stephan Schulz	3
12474403	4272	KimDabelsteinPetersen	Childhoodsend	3
12474403	4321	Revolutionaryluddite	KimDabelsteinPetersen	3
12474403	4321	Revolutionaryluddite	KimDabelsteinPetersen	3
12474403	4336	Childhoodsend	Benhocking	3
12474403	4341	Odd nature	Benhocking	4
12474403	4380	Revolutionaryluddite	Benhocking	3
12474403	4380	Revolutionaryluddite	Benhocking	3
12474403	4380	Revolutionaryluddite	KimDabelsteinPetersen	4
12474403	4380	Revolutionaryluddite	KimDabelsteinPetersen	4
12474403	4380	Revolutionaryluddite	KimDabelsteinPetersen	5
12474403	4404	Revolutionaryluddite	Kenosis	5
12474403	4440	Revolutionaryluddite	Benhocking	5
12474403	4451	Revolutionaryluddite	UBeR	3
12474403	4457	UBeR	Raymond arritt	3
12474403	4457	UBeR	Raymond arritt	3
12474403	4496	Theblog	Revolutionaryluddite	3
12474403	4496	Theblog	Benzocane	3
12474403	4496	Theblog	Benzocane	3
12474403	4594	Odd nature	Benhocking	4
12474403	4594	FeloniousMonk	KimDabelsteinPetersen	4
12474403	4594	Benhocking	FeloniousMonk	3
12474403	4594	Benhocking	Odd nature	4
12474403	4624	Odd nature	Benhocking	3
12474403	4624	Odd nature	Childhoodsend	3
12474403	4624	Odd nature	Benhocking	5
12474403	4714	Anastrophe.	Orangemarlin	3
12474403	4739	Childhoodsend	ConfuciusOrnis	3
12474403	4739	Childhoodsend	Benhocking	7
12474403	4946	Filll	Childhoodsend	5
12474403	4946	Benhocking	Hrafn42	5
12474403	4986	Benhocking	rossnixon	3
12474403	4986	Badcop666	John Quiggin	3
12474403	5010	Judgesurreal777	Hrafn	4
12474403	5010	Judgesurreal777	Hrafn	4
12474403	5034	rossnixon	Stephan Schulz	4
12474403	5059	TMLutas	KimDabelsteinPetersen	5
12474403	5059	Childhoodsend	KimDabelsteinPetersen	3
12474403	5059	TMLutas	KimDabelsteinPetersen	6
12474403	5059	TMLutas	KimDabelsteinPetersen	8
12474403	5083	Cyrusc	Stephan Schulz	4
12474403	5083	Cyrusc	Stephan Schulz	4
12474403	5083	Cyrusc	Stephan Schulz	4
12474403	5083	Cyrusc	Stephan Schulz	4
12474403	5188	Kaiwhakahaere	KimDabelsteinPetersen	4
12474403	5188	Kaiwhakahaere	KimDabelsteinPetersen	4
12474403	5188	Jaimaster	Kaiwhakahaere	3
12474403	5217	TCO	Stephan Schulz	3
12474403	5217	TCO	Stephan Schulz	3
12474403	5217	TCO	Stephan Schulz	3
12474403	5256	RayAYang	Brian A Schmidt	3
12474403	5265	78.131.137.50	KimDabelsteinPetersen	3
12474403	5265	Teratornis	78.131.137.50	3
12474403	5330	Ling.Nut	Tony Sidaway	3
12474403	5389	Ling.Nut	Tony Sidaway	5
12474403	5409	Ling.Nut	ButOnMethItIs	4
12474403	5409	Ling.Nut	ButOnMethItIs	4
12474403	5429	KimDabelsteinPetersen	ArnoldReinhold	4
12474403	5517	J. Langton	KimDabelsteinPetersen	3
12474403	5541	John Hyams	Mackan79	3
12474403	5692	Tijfo098	Morphh	3
12474403	5692	Tijfo098	Morphh	5
12474403	5732	Lolinder	VsevolodKrolikov	4
12474403	5732	Lolinder	VsevolodKrolikov	4
12474403	5732	Lolinder	VsevolodKrolikov	4
12474403	5740	Glynth	VsevolodKrolikov	3
12474403	5740	Glynth	Mann_jess	7
12474403	5740	Short Brigade Harvester Boris	Lolinder	4
12474403	5834	Short Brigade Harvester Boris	Lolinder	4
12474403	5834	Lolinder	Hans Adler	3
12474403	5834	Lolinder	Hans Adler	5
12474403	5834	Lolinder	Hans Adler	6
12474403	5834	Lolinder	Hans Adler	7
12474403	5834	Lolinder	Short Brigade Harvester Boris	3
12474403	5834	Lolinder	Dmcq	6
12474403	5880	IronMaidenRocks	Hans Adler	3
12474403	5880	Dmcq	Nigelj	3
12474403	5880	Dmcq	Nigelj	3
12474403	5880	Dmcq	IronMaidenRocks	3
12474403	5880	Short Brigade Harvester Boris	IronMaidenRocks	4
12474403	5880	IronMaidenRocks	Dmcq	3
12474403	5880	IronMaidenRocks	Short Brigade Harvester Boris	3
12474403	5880	IronMaidenRocks	Stephan Schulz	4
12474403	5923	Dmcq	IronMaidenRocks	6
12474403	5937	Short Brigade Harvester Boris	Dmcq	3
12474403	5943	Short Brigade Harvester Boris	IronMaidenRocks	8
12474403	6005	Dmcq	97.87.29.188	3
12474403	6042	97.87.29.188	Khukri	3
12474403	6093	Dmcq	Aprock	5
12474403	6135	Dmcq	Dave souza	5
12474403	6135	VsevolodKrolikov	Dave souza	3
12474403	6135	VsevolodKrolikov	Dave souza	3
12474403	6195	Dmcq	99.35.12.139	3
12474403	6207	Itsmejudith	Dmcq	7
12474403	6217	Dmcq	Itsmejudith	5
12474403	6217	Itsmejudith	Dmcq	3
12474403	6322	Nigelj	Tillman	3
12474403	6322	Nigelj	Ckruschke	3
12474403	6368	Guettarda	Tillman	5
12474403	6479	SmokeyTheCat	TippyGoomba	3
12474403	6479	SmokeyTheCat	TippyGoomba	3
47512	6570	DHeyward	Nigelj	3
47512	6729	88.74.5.26	Raymond arritt	3
47512	6806	Andrewjlockley	Awickert	4
47512	6824	Muhammad Suleiman	Atmoz	3
47512	6885	Melcombe	Awickert	3
47512	6902	Wavelength	Awickert	3
47512	6945	NewsAndEventsGuy	Parejkoj	3
47512	6979	Arthur Rubin	99.181.134.19	3
47512	6979	64.27.194.74	Arthur Rubin	3
47512	6989	Petersburg	OuroborosCobra	3
47512	6995	Petersburg	OuroborosCobra	3
47512	6995	Petersburg	NewsAndEventsGuy	3
47512	7102	 205.131.188.5	-1	3
47512	7102	205.131.188.5	-1	4
47512	7102	205.131.188.5	-1	4
47512	7102	205.131.188.5	-1	4
47512	7132	Sailsbystars	NewsAndEventsGuy	3
47512	7132	Sailsbystars	NewsAndEventsGuy	3
47512	7132	Sailsbystars	NewsAndEventsGuy	4
47512	7141	NewsAndEventsGuy	Embram	3
326324	7365	Edbanky	Guettarda	3
326324	7365	Edbanky	William M. Connolley	3
326324	7375	Osbojos	Raymond arritt	3
326324	7401	Ed Poor	DMorpheus	3
326324	7401	Ed Poor	DMorpheus	3
326324	7450	William M. Connolley	90.8.162.59	3
326324	7618	Leladax	Oren0	3
326324	7666	Sirwells	195.27.12.230	4
326324	7688	Merzul	The Founders Intent	4
326324	7743	Sirwells	Nethgirb	3
326324	7743	Sirwells	KimDabelsteinPetersen	9
326324	7743	Sirwells	KimDabelsteinPetersen	9
326324	7743	Sirwells	KimDabelsteinPetersen	3
326324	7837	Lexlex	Raul654	3
326324	7837	Lexlex	Raul654	3
326324	7899	Dragons flight	Stephan Schulz	3
326324	7899	Atmoz	Stephan Schulz	3
326324	7941	Oren0	Short Brigade Harvester Boris	5
326324	7958	Jaymax	Gmb92	3
326324	8022	Oren0	Short Brigade Harvester Boris	3
326324	8036	Adi	Short Brigade Harvester Boris	3
326324	8093	Stephan Schulz	Phase Theory	5
326324	8156	212.200.205.163	Jaymax	5
326324	8156	212.200.205.163	Jaymax	5
326324	8192	Blue Tie	ZuluPapa5	3
326324	8366	CurtisSwain	GoRight	3
326324	8426	KimDabelsteinPetersen	Gavin.collins	3
326324	8426	KimDabelsteinPetersen	Gavin.collins	4
326324	8426	Gavin.collins	Dmcq	3
326324	8426	Gavin.collins	Jaymax	6
326324	8426	KimDabelsteinPetersen	Gavin.collins	4
326324	8496	Dmcq	ZuluPapa5	3
326324	8496	Dmcq	CurtisSwain	3
326324	8610	Dmcq	Stephan Schulz	3
326324	8640	ZuluPapa5	Dmcq	3
326324	8640	ZuluPapa5	Dmcq	4
326324	8640	Dmcq	ZuluPapa5	4
326324	8690	MikeR613	KimDabelsteinPetersen	3
326324	8690	Dmcq	Tony Sidaway	3
326324	8725	Dmcq	209.255.78.138	3
326324	8908	Hans Adler	J. Johnson	3
326324	8920	67.176.220.219	Stephan Schulz	3
326324	8920	67.176.220.219	William M. Connolley	3
326324	9071	Hans Adler	Dmcq	3
326324	9071	Arthur Rubin	Dmcq	3
326324	9071	Arthur Rubin	Jaymax	3
326324	9085	Nigelj	Arthur Rubin	4
326324	9236	J. Johnson	209.255.78.138	3
326324	9236	Dmcq	99.181.150.243	3
326324	9270	J. Johnson	Dmcq	3
326324	9296	Vsmith	Dmcq	3
326324	9408	NewsAndEventsGuy	MastCell	3
326324	9408	NewsAndEventsGuy	98.135.45.17	7
326324	9495	Mik1984	William M. Connolley	3
326324	9495	Dmcq	Mik1984	4
326324	9581	NewsAndEventsGuy	Itsmejudith	3
326324	9581	William M. Connolley	Dmcq	4
326324	9596	Dmcq	William M. Connolley	3
326324	9596	Yopienso	William M. Connolley	3
326324	9596	Yopienso	NewsAndEventsGuy	4
326324	9596	DLH	TouchPoints	3
326324	9596	DLH	TouchPoints	3
326324	9622	J. Johnson	Yopienso	3
326324	9650	NewsAndEventsGuy	Nigelj	3
326324	9650	NewsAndEventsGuy	Nigelj	3
326324	9650	NewsAndEventsGuy	Nigelj	3
326324	9650	NewsAndEventsGuy	Nigelj	3
326324	9650	NewsAndEventsGuy	-1	3
326324	9690	Diego Moya	RobinGrant	3
326324	9768	Readin	Airborne84	3
326324	9768	Readin	Airborne84	3
326324	9768	Readin	Airborne84	3
326324	9768	Readin	J. Johnson	3
326324	9795	Nigelj	NewsAndEventsGuy	3
326324	9809	Arthur Rubin	William M. Connolley	6
326324	9882	J. Johnson	Readin	3
326324	9882	Readin	TippyGoomba	3
326324	9882	Readin	TippyGoomba	3
326324	9882	Readin	TippyGoomba	4
326324	9882	J. Johnson	Stephan Schulz	3
326324	9906	J. Johnson	NewsAndEventsGuy	3
326324	9906	NewsAndEventsGuy	72.80.196.141	3
326324	9981	72.80.200.132	Dave souza	3
326324	10016	Arzel	William M. Connolley	3
326324	10033	Enescot	KimDabelsteinPetersen	3
326324	10033	72.80.203.156	William M. Connolley	4
326324	10033	Enescot	NewsAndEventsGuy	3
326324	10033	Enescot	NewsAndEventsGuy	4
326324	10033	NewsAndEventsGuy	Diego Moya	3
326324	10208	Nigelj	Enescot	3
326324	10208	Nigelj	Enescot	3
326324	10254	TippyGoomba	Nigelj	3
326324	10299	NewsAndEventsGuy	IRWolfie-	3
326324	10359	Dmcq	TaalVerbeteraar	3
326324	10375	MikeR613	NewsAndEventsGuy	3
326324	10375	MikeR613	-1	6
21350721	10407	The Wookieepedian	Nigelj	3
21350721	10541	Cortonin	Vsmith	3
21350721	10559	Rd232	Vsmith	3
21350721	10575	Nrcprm2026	Vsmith	3
21350721	10626	Graft	William M. Connolley	5
21350721	10626	Graft	William M. Connolley	5
21350721	10721	Peterlewis	Bendzh	3
21350721	10721	Peterlewis	Bendzh	3
21350721	10863	Plantsurfer	William M. Connolley	4
21350721	10919	Plantsurfer	Restepc	4
21350721	10935	NCdave	Raymond arritt	3
21350721	10935	NCdave	Raymond arritt	4
21350721	10935	KimDabelsteinPetersen	NCdave	4
21350721	10935	KimDabelsteinPetersen	NCdave	4
21350721	11080	Blackcloak	William M. Connolley	3
21350721	11120	Blackcloak	Plantsurfer	3
21350721	11120	Blackcloak	KimDabelsteinPetersen	3
21350721	11120	Blackcloak	KimDabelsteinPetersen	3
21350721	11241	Phanly	Sln3412	3
21350721	11297	Blackcloak	Dragons flight	3
21350721	11428	NewsAndEventsGuy	Atmoz	3
21350721	11449	BFhybrid	KimDabelsteinPetersen	3
20921681	11616	Vsmith	167.95.1.164	3
20921681	11674	Andrewjlockley	KimDabelsteinPetersen	3
20921681	11768	Arthur Rubin	97.87.29.188	3
15030	11930	MyRedDice	SEWilco	4
15030	12040	Cortonin	Vsmith	3
15030	12040	Cortonin	JonGwynne	3
15030	12040	Cortonin	JonGwynne	4
15030	12127	Vsmith	SEWilco	3
15030	12127	Vsmith	SEWilco	3
15030	12127	Marco Krohn	SEWilco	6
15030	12127	Marco Krohn	Cortonin	3
15030	12127	Marco Krohn	Cortonin	4
15030	12346	Vegasprof	Brusegadi	3
15030	12361	William M. Connolley	RonCram	3
15030	12402	SteveWolfer	Stephan Schulz	4
15030	12479	Stephan Schulz	Unconcerned	5
15030	12479	Unconcerned	Plumbago	3
15030	12524	KimDabelsteinPetersen	Vegasprof	3
15030	12524	KimDabelsteinPetersen	Thegoodlocust	4
15030	12539	Tony Sidaway	Cadae	3
15030	12539	Tony Sidaway	Cadae	3
15030	12557	William M. Connolley	Marknutley	3
15030	12590	Vegasprof	KimDabelsteinPetersen	4
15030	12668	KimDabelsteinPetersen	Marknutley	4
15030	12686	William M. Connolley	Tony Sidaway	3
15030	12744	KimDabelsteinPetersen	Stephan Schulz	3
15030	12906	Oren0	Tony Sidaway	3
15030	12906	Oren0	Tony Sidaway	3
15030	12952	EngineerFromVega	William M. Connolley	3
15030	12952	EngineerFromVega	KimDabelsteinPetersen	4
15030	13099	Alexander.stohr	Stephan Schulz	4
15030	13099	Alexander.stohr	Stephan Schulz	5
15030	13099	Alexander.stohr	Stephan Schulz	5
15030	13109	Thegoodlocust	Dave souza	5
15030	13121	Thegoodlocust	Stephan Schulz	5
15030	13121	Thegoodlocust	Stephan Schulz	5
15030	13154	William M. Connolley	Marknutley	3
15030	13154	William M. Connolley	Marknutley	4
15030	13154	KimDabelsteinPetersen	Nigelj	3
15030	13351	ZuluPapa5	Tony Sidaway	3
15030	13351	Cla68	KimDabelsteinPetersen	3
15030	13351	Cla68	Dave souza	3
15030	13497	KimDabelsteinPetersen	Marknutley	7
15030	13514	Tillman	Dave souza	3
15030	13514	Tillman	Dave souza	3
15030	13514	Tillman	Dave souza	3
15030	13514	Tillman	Dave souza	3
15030	13535	Marknutley	Stephan Schulz	4
15030	13561	Marknutley	Weakopedia	5
15030	13561	Marknutley	Stephan Schulz	5
15030	13598	Marknutley	Stephan Schulz	4
15030	13605	Marknutley	Stephan Schulz	3
15030	13605	Cla68	William M. Connolley	3
15030	13605	Cla68	William M. Connolley	3
15030	13605	Cla68	Marknutley	4
15030	13605	Stephan Schulz	Cla68	3
15030	13714	Stephan Schulz	RonCram	4
15030	13855	Tillman	Dave souza	3
15030	13855	Tillman	Dave souza	3
15030	13865	KimDabelsteinPetersen	J. Johnson	5
15030	13890	J. Johnson	KimDabelsteinPetersen	3
15030	13897	KimDabelsteinPetersen	Itsmejudith	3
15030	13897	KimDabelsteinPetersen	J. Johnson	3
15030	13897	KimDabelsteinPetersen	J. Johnson	3
15030	13897	KimDabelsteinPetersen	J. Johnson	4
15030	13897	KimDabelsteinPetersen	J. Johnson	4
15030	13897	KimDabelsteinPetersen	J. Johnson	6
15030	13949	William M. Connolley	Dave souza	3
12534466	13989	Enescot	NewsAndEventsGuy	3
12534466	14040	Benhocking	Anastrophe.	3
12534466	14048	Zoomwsu	Benhocking	4
12534466	14061	Benhocking	Iceage77	3
12534466	14152	Childhoodsend	Raul654	3
12534466	14228	Revolutionaryluddite	Benzocane	3
12534466	14228	Revolutionaryluddite	Benzocane	3
12534466	14228	Revolutionaryluddite	Benzocane	3
12534466	14228	Revolutionaryluddite	Benzocane	3
12534466	14228	Revolutionaryluddite	Benzocane	3
12534466	14255	Benzocane	Benhocking	7
12534466	14290	Revolutionaryluddite	KimDabelsteinPetersen	3
12534466	14308	Benhocking	Childhoodsend	3
12534466	14308	Benhocking	Childhoodsend	3
12534466	14308	Benhocking	Childhoodsend	3
12534466	14317	Revolutionaryluddite	Stephan Schulz	3
12534466	14332	KimDabelsteinPetersen	Childhoodsend	3
12534466	14381	Revolutionaryluddite	KimDabelsteinPetersen	3
12534466	14381	Revolutionaryluddite	KimDabelsteinPetersen	3
12534466	14396	Childhoodsend	Benhocking	3
12534466	14401	Odd nature	Benhocking	4
12534466	14440	Revolutionaryluddite	Benhocking	3
12534466	14440	Revolutionaryluddite	Benhocking	3
12534466	14440	Revolutionaryluddite	KimDabelsteinPetersen	4
12534466	14440	Revolutionaryluddite	KimDabelsteinPetersen	4
12534466	14440	Revolutionaryluddite	KimDabelsteinPetersen	5
12534466	14464	Revolutionaryluddite	Kenosis	5
12534466	14500	Revolutionaryluddite	Benhocking	5
12534466	14511	Revolutionaryluddite	UBeR	3
12534466	14517	UBeR	Raymond arritt	3
12534466	14517	UBeR	Raymond arritt	3
12534466	14556	Theblog	Revolutionaryluddite	3
12534466	14556	Theblog	Benzocane	3
12534466	14556	Theblog	Benzocane	3
12534466	14654	Odd nature	Benhocking	4
12534466	14654	FeloniousMonk	KimDabelsteinPetersen	4
12534466	14654	Benhocking	FeloniousMonk	3
12534466	14654	Benhocking	Odd nature	4
12534466	14684	Odd nature	Benhocking	3
12534466	14684	Odd nature	Childhoodsend	3
12534466	14684	Odd nature	Benhocking	5
12534466	14774	Anastrophe.	Orangemarlin	3
12534466	14799	Childhoodsend	ConfuciusOrnis	3
12534466	14799	Childhoodsend	Benhocking	7
12534466	15006	Filll	Childhoodsend	5
12534466	15006	Benhocking	Hrafn42	5
12534466	15046	Benhocking	rossnixon	3
12534466	15046	Badcop666	John Quiggin	3
12534466	15070	Judgesurreal777	Hrafn	4
12534466	15070	Judgesurreal777	Hrafn	4
12534466	15094	rossnixon	Stephan Schulz	4
12534466	15119	TMLutas	KimDabelsteinPetersen	5
12534466	15119	Childhoodsend	KimDabelsteinPetersen	3
12534466	15119	TMLutas	KimDabelsteinPetersen	6
12534466	15119	TMLutas	KimDabelsteinPetersen	8
12534466	15143	Cyrusc	Stephan Schulz	4
12534466	15143	Cyrusc	Stephan Schulz	4
12534466	15143	Cyrusc	Stephan Schulz	4
12534466	15143	Cyrusc	Stephan Schulz	4
12534466	15248	Kaiwhakahaere	KimDabelsteinPetersen	4
12534466	15248	Kaiwhakahaere	KimDabelsteinPetersen	4
12534466	15248	Jaimaster	Kaiwhakahaere	3
12534466	15277	TCO	Stephan Schulz	3
12534466	15277	TCO	Stephan Schulz	3
12534466	15277	TCO	Stephan Schulz	3
12534466	15316	RayAYang	Brian A Schmidt	3
12534466	15325	78.131.137.50	KimDabelsteinPetersen	3
12534466	15325	Teratornis	78.131.137.50	3
12534466	15390	Ling.Nut	Tony Sidaway	3
12534466	15449	Ling.Nut	Tony Sidaway	5
12534466	15469	Ling.Nut	ButOnMethItIs	4
12534466	15469	Ling.Nut	ButOnMethItIs	4
12534466	15489	KimDabelsteinPetersen	ArnoldReinhold	4
12534466	15577	J. Langton	KimDabelsteinPetersen	3
12534466	15601	John Hyams	Mackan79	3
12534466	15737	Mackan79	JohnWBarber	3
12534466	15737	Mackan79	JohnWBarber	3
12534466	15737	Mackan79	JohnWBarber	3
12534466	15737	Mackan79	Dmcq	8
12534466	15790	Nigelj	JohnWBarber	3
12534466	15912	Ratel	Mackan79	3
12534466	16067	Mackan79	Nigelj	3
12534466	16067	Mackan79	Kenosis	4
12534466	16146	Mackan79	Nigelj	3
12534466	16186	Cla68	KimDabelsteinPetersen	4
12534466	16232	Ratel	Senor Freebie	3
12534466	16247	Dmcq	Batvette	4
12534466	16256	ButOnMethItIs	Dmcq	4
12534466	16256	ButOnMethItIs	Dmcq	4
12534466	16256	Dmcq	Guettarda	3
12534466	16256	Dmcq	Nigelj	3
12534466	16256	Dmcq	Nigelj	3
12534466	16256	Cla68	Guettarda	5
12534466	16287	Dmcq	Mackan79	3
12534466	16287	Dmcq	Marknutley	3
12534466	16309	Cwenger	Dmcq	6
12534466	16309	Cwenger	Dmcq	6
12534466	16309	Dmcq	Cwenger	4
12534466	16418	Sphilbrick	Dmcq	3
12534466	16418	Sphilbrick	Dmcq	3
12534466	16478	Tony Sidaway	Mackan79	3
12534466	16478	Tony Sidaway	Mackan79	3
12534466	16501	Off2riorob	Jaymax	3
12534466	16501	Off2riorob	Sailsbystars	6
12534466	16501	Off2riorob	Sailsbystars	6
12534466	16501	Off2riorob	Sailsbystars	6
12534466	16534	ScottyBerg	Hans Adler	3
12534466	16703	Tijfo098	Morphh	3
12534466	16703	Tijfo098	Morphh	5
12534466	16743	Lolinder	VsevolodKrolikov	4
12534466	16743	Lolinder	VsevolodKrolikov	4
12534466	16743	Lolinder	VsevolodKrolikov	4
12534466	16751	Glynth	VsevolodKrolikov	3
12534466	16751	Glynth	Mann_jess	7
12534466	16751	Short Brigade Harvester Boris	Lolinder	4
12534466	16845	Short Brigade Harvester Boris	Lolinder	4
12534466	16845	Lolinder	Hans Adler	3
12534466	16845	Lolinder	Hans Adler	5
12534466	16845	Lolinder	Hans Adler	6
12534466	16845	Lolinder	Hans Adler	7
12534466	16845	Lolinder	Short Brigade Harvester Boris	3
12534466	16845	Lolinder	Dmcq	6
12534466	16891	IronMaidenRocks	Hans Adler	3
12534466	16891	Dmcq	Nigelj	3
12534466	16891	Dmcq	Nigelj	3
12534466	16891	Dmcq	IronMaidenRocks	3
12534466	16891	Short Brigade Harvester Boris	IronMaidenRocks	4
12534466	16891	IronMaidenRocks	Dmcq	3
12534466	16891	IronMaidenRocks	Short Brigade Harvester Boris	3
12534466	16891	IronMaidenRocks	Stephan Schulz	4
12534466	16934	Dmcq	IronMaidenRocks	6
12534466	16948	Short Brigade Harvester Boris	Dmcq	3
12534466	16954	Short Brigade Harvester Boris	IronMaidenRocks	8
12534466	17016	Dmcq	97.87.29.188	3
12534466	17053	97.87.29.188	Khukri	3
12534466	17104	Dmcq	Aprock	5
12534466	17146	Dmcq	Dave souza	5
12534466	17146	VsevolodKrolikov	Dave souza	3
12534466	17146	VsevolodKrolikov	Dave souza	3
12534466	17206	Dmcq	99.35.12.139	3
12534466	17218	Itsmejudith	Dmcq	7
12534466	17228	Dmcq	Itsmejudith	5
12534466	17228	Itsmejudith	Dmcq	3
12534466	17333	Nigelj	Tillman	3
12534466	17333	Nigelj	Ckruschke	3
12534466	17379	Guettarda	Tillman	5
12534466	17490	SmokeyTheCat	TippyGoomba	3
12534466	17490	SmokeyTheCat	TippyGoomba	3
25428398	17543	KimDabelsteinPetersen	GoRight	4
